user_played, instrument_name, velocity, pitch, start (s), end (s)
FALSE,bass-electric,62,55,87.83333333,87.9375
FALSE,bass-electric,55,50,87.83333333,87.9375
FALSE,bass-electric,57,59,87.83333333,87.94166667
FALSE,flute,109,94,87.98958333,88.07291667
FALSE,flute,127,95,88,89.33333333
FALSE,bass-electric,76,43,88,88.61458333
FALSE,piano,80,35,88,88.09791667
FALSE,bass-electric,62,55,88.33333333,88.4375
FALSE,bass-electric,64,59,88.33333333,88.44166667
FALSE,bass-electric,62,50,88.33333333,88.44166667
FALSE,bass-electric,76,40,88.5,89.05625
FALSE,piano,76,35,88.5,88.60833333
FALSE,piano,127,44,88.5,88.62916667
FALSE,piano,119,39,88.5,88.63541667
FALSE,piano,107,54,88.5,88.65
FALSE,piano,127,40,88.5,88.67083333
FALSE,bass-electric,62,59,88.83333333,88.9375
FALSE,bass-electric,62,55,88.83333333,88.9375
FALSE,bass-electric,60,50,88.83333333,88.9375
FALSE,bass-electric,80,38,89,89.47916667
FALSE,piano,93,35,89,89.10833333
FALSE,bass-electric,64,55,89.33333333,89.42708333
FALSE,bass-electric,76,59,89.33333333,89.4375
FALSE,bass-electric,64,50,89.33333333,89.44166667
FALSE,bass-electric,89,35,89.5,90
FALSE,piano,93,35,89.5,89.61875
FALSE,piano,127,44,89.5,89.64583333
FALSE,piano,119,39,89.5,89.65
FALSE,piano,113,54,89.5,89.66041667
FALSE,piano,127,40,89.5,89.67083333
FALSE,bass-electric,62,55,89.83333333,89.9
FALSE,bass-electric,68,50,89.83333333,89.91041667
FALSE,bass-electric,76,59,89.83333333,89.92708333
FALSE,flute,127,98,89.83333333,89.99375
FALSE,flute,127,97,90,90.2125
FALSE,bass-electric,89,36,90,90.46875
FALSE,piano,89,35,90,90.13541667
FALSE,bass-electric,60,55,90.33333333,90.44791667
FALSE,bass-electric,59,52,90.33333333,90.4625
FALSE,bass-electric,76,58,90.33333333,90.47291667
FALSE,flute,127,98,90.33333333,90.44791667
FALSE,flute,127,98,90.5,90.7125
FALSE,bass-electric,80,40,90.5,91.03541667
FALSE,piano,89,35,90.5,90.62916667
FALSE,piano,127,44,90.5,90.63958333
FALSE,piano,113,39,90.5,90.65
FALSE,piano,113,54,90.5,90.65
FALSE,piano,127,40,90.5,90.65
FALSE,bass-electric,41,55,90.83333333,90.90625
FALSE,bass-electric,41,52,90.83333333,90.93125
FALSE,bass-electric,56,58,90.83333333,90.97291667
FALSE,flute,127,98,90.83333333,91.05208333
FALSE,flute,127,97,91,91.1875
FALSE,bass-electric,68,43,91,91.57708333
FALSE,piano,85,35,91,91.11458333
FALSE,bass-electric,62,55,91.33333333,91.44166667
FALSE,bass-electric,55,52,91.33333333,91.44166667
FALSE,bass-electric,57,58,91.33333333,91.44166667
FALSE,flute,127,98,91.33333333,91.4625
FALSE,flute,127,98,91.5,91.69166667
FALSE,bass-electric,85,40,91.5,92
FALSE,piano,89,35,91.5,91.61875
FALSE,piano,113,54,91.5,91.65
FALSE,piano,127,44,91.5,91.65
FALSE,piano,113,39,91.5,91.66666667
FALSE,piano,119,40,91.5,91.6875
FALSE,bass-electric,60,58,91.83333333,91.93125
FALSE,bass-electric,62,55,91.83333333,91.9375
FALSE,bass-electric,52,52,91.83333333,91.94791667
FALSE,flute,127,98,91.83333333,92
FALSE,flute,127,97,92,92.19166667
FALSE,bass-electric,72,36,92,92.57291667
FALSE,piano,93,35,92,92.12916667
FALSE,bass-electric,60,55,92.33333333,92.41666667
FALSE,bass-electric,60,58,92.33333333,92.41666667
FALSE,bass-electric,60,52,92.33333333,92.4375
FALSE,flute,127,98,92.33333333,92.44166667
FALSE,flute,127,98,92.5,92.66666667
FALSE,bass-electric,72,40,92.5,92.99375
FALSE,piano,93,35,92.5,92.62916667
FALSE,piano,127,44,92.5,92.64583333
FALSE,piano,119,39,92.5,92.66041667
FALSE,piano,127,40,92.5,92.66666667
FALSE,piano,113,54,92.5,92.67083333
FALSE,bass-electric,62,55,92.83333333,92.92708333
FALSE,bass-electric,56,52,92.83333333,92.9375
FALSE,bass-electric,60,58,92.83333333,92.94791667
FALSE,flute,127,98,92.83333333,93
FALSE,flute,127,97,93,93.16666667
FALSE,bass-electric,76,43,93,93.55625
FALSE,piano,98,35,93,93.125
FALSE,flute,127,98,93.16666667,93.25
FALSE,bass-electric,64,55,93.33333333,93.42708333
FALSE,bass-electric,68,58,93.33333333,93.43125
FALSE,bass-electric,62,52,93.33333333,93.4375
FALSE,flute,127,98,93.33333333,93.41666667
FALSE,flute,127,97,93.5,93.66666667
FALSE,bass-electric,76,40,93.5,93.95208333
FALSE,piano,89,35,93.5,93.61875
FALSE,piano,127,44,93.5,93.63958333
FALSE,piano,127,40,93.5,93.65
FALSE,piano,113,54,93.5,93.66666667
FALSE,piano,113,39,93.5,93.67083333
FALSE,flute,119,98,93.66666667,93.75
FALSE,bass-electric,62,55,93.83333333,93.93125
FALSE,bass-electric,55,52,93.83333333,93.9375
FALSE,bass-electric,68,58,93.83333333,93.95208333
FALSE,flute,127,98,93.83333333,94
FALSE,flute,127,97,94,94.20833333
FALSE,bass-electric,98,31,94,94.53125
FALSE,piano,93,35,94,94.10833333
FALSE,bass-electric,51,50,94.33333333,94.4375
FALSE,bass-electric,76,55,94.33333333,94.44166667
FALSE,bass-electric,89,59,94.33333333,94.44791667
FALSE,flute,127,98,94.33333333,94.44791667
FALSE,flute,127,98,94.5,94.66666667
FALSE,bass-electric,93,35,94.5,95.01041667
FALSE,piano,89,35,94.5,94.60833333
FALSE,piano,127,44,94.5,94.61875
FALSE,piano,127,40,94.5,94.64583333
FALSE,piano,113,39,94.5,94.65
FALSE,piano,107,54,94.5,94.65625
FALSE,bass-electric,47,50,94.83333333,94.94166667
FALSE,bass-electric,60,55,94.83333333,94.94791667
FALSE,bass-electric,64,59,94.83333333,94.95208333
FALSE,flute,127,98,94.83333333,94.97291667
FALSE,flute,127,97,95,95.16666667
FALSE,bass-electric,85,38,95,95.44791667
FALSE,piano,89,35,95,95.12916667
FALSE,bass-electric,33,50,95.33333333,95.43125
FALSE,bass-electric,60,59,95.33333333,95.45208333
FALSE,bass-electric,51,55,95.33333333,95.45208333
FALSE,flute,127,98,95.33333333,95.40625
FALSE,flute,127,98,95.5,95.57708333
FALSE,bass-electric,76,40,95.5,96
FALSE,piano,93,35,95.5,95.61458333
FALSE,piano,113,39,95.5,95.64583333
FALSE,piano,127,44,95.5,95.65
FALSE,piano,127,40,95.5,95.65
FALSE,piano,113,54,95.5,95.67708333
FALSE,bass-electric,50,50,95.83333333,95.92708333
FALSE,bass-electric,56,55,95.83333333,95.93125
FALSE,bass-electric,60,59,95.83333333,95.93125
FALSE,flute,127,98,95.83333333,96
FALSE,flute,127,97,96,96.16666667
FALSE,bass-electric,85,43,96,96.60833333
FALSE,piano,89,35,96,96.10416667
FALSE,flute,127,98,96.16666667,96.25
FALSE,bass-electric,56,59,96.33333333,96.42708333
FALSE,bass-electric,48,50,96.33333333,96.44166667
FALSE,bass-electric,57,55,96.33333333,96.44166667
FALSE,flute,127,98,96.33333333,96.45208333
FALSE,flute,127,97,96.5,96.66666667
FALSE,bass-electric,76,40,96.5,97.025
FALSE,piano,89,35,96.5,96.625
FALSE,piano,127,44,96.5,96.64583333
FALSE,piano,127,40,96.5,96.64583333
FALSE,piano,107,39,96.5,96.67083333
FALSE,piano,113,54,96.5,96.67083333
FALSE,flute,127,98,96.66666667,96.75
FALSE,bass-electric,59,55,96.83333333,96.94166667
FALSE,bass-electric,50,50,96.83333333,96.95208333
FALSE,bass-electric,62,59,96.83333333,96.95833333
FALSE,flute,127,98,96.83333333,96.91666667
FALSE,flute,118,98,97,97.20208333
FALSE,bass-electric,64,38,97,97.47916667
FALSE,piano,89,35,97,97.13958333
FALSE,bass-electric,60,55,97.33333333,97.4375
FALSE,bass-electric,56,50,97.33333333,97.44791667
FALSE,bass-electric,76,59,97.33333333,97.45208333
FALSE,flute,127,98,97.33333333,97.525
FALSE,bass-electric,72,35,97.5,98
FALSE,piano,127,44,97.5,97.625
FALSE,piano,89,35,97.5,97.62916667
FALSE,piano,113,39,97.5,97.64583333
FALSE,piano,119,40,97.5,97.65625
FALSE,piano,107,54,97.5,97.65625
FALSE,bass-electric,56,55,97.83333333,97.93125
FALSE,bass-electric,47,50,97.83333333,97.9375
FALSE,bass-electric,68,59,97.83333333,97.95208333
FALSE,flute,127,98,97.83333333,98
FALSE,flute,127,101,98,98.16041667
FALSE,bass-electric,85,38,98,98.55208333
FALSE,piano,89,35,98,98.13541667
FALSE,bass-electric,55,54,98.33333333,98.4375
FALSE,bass-electric,62,50,98.33333333,98.47916667
FALSE,bass-electric,80,60,98.33333333,98.48958333
FALSE,flute,127,98,98.33333333,98.5
FALSE,bass-electric,72,42,98.5,98.98333333
FALSE,piano,89,35,98.5,98.62916667
FALSE,piano,127,44,98.5,98.63958333
FALSE,piano,113,39,98.5,98.65
FALSE,piano,113,54,98.5,98.65
FALSE,piano,127,40,98.5,98.65
FALSE,bass-electric,46,50,98.83333333,98.92083333
FALSE,bass-electric,60,54,98.83333333,98.94791667
FALSE,bass-electric,76,60,98.83333333,98.9625
FALSE,bass-electric,80,45,99,99.56666667
FALSE,piano,85,35,99,99.11458333
FALSE,bass-electric,47,50,99.33333333,99.4375
FALSE,bass-electric,55,54,99.33333333,99.44791667
FALSE,bass-electric,80,60,99.33333333,99.47916667
FALSE,bass-electric,76,38,99.5,100
FALSE,piano,89,35,99.5,99.61875
FALSE,piano,113,54,99.5,99.65
FALSE,piano,127,44,99.5,99.65
FALSE,piano,113,39,99.5,99.66666667
FALSE,piano,119,40,99.5,99.6875
FALSE,bass-electric,62,50,99.83333333,99.91666667
FALSE,bass-electric,57,54,99.83333333,99.92708333
FALSE,bass-electric,72,60,99.83333333,99.94166667
FALSE,flute,127,98,99.83333333,100
FALSE,flute,127,101,100,100.2395833
FALSE,bass-electric,89,36,100,100.525
FALSE,piano,93,35,100,100.1291667
FALSE,bass-electric,55,58,100.3333333,100.4375
FALSE,bass-electric,62,52,100.3333333,100.4625
FALSE,bass-electric,72,60,100.3333333,100.4729167
FALSE,flute,127,100,100.3333333,100.4791667
FALSE,flute,124,98,100.5,100.7083333
FALSE,bass-electric,80,40,100.5,101.0104167
FALSE,piano,93,35,100.5,100.6291667
FALSE,piano,127,44,100.5,100.6458333
FALSE,piano,119,39,100.5,100.6604167
FALSE,piano,127,40,100.5,100.6666667
FALSE,piano,113,54,100.5,100.6708333
FALSE,bass-electric,56,58,100.8333333,100.9416667
FALSE,bass-electric,72,60,100.8333333,100.9583333
FALSE,bass-electric,64,52,100.8333333,100.9625
FALSE,flute,127,96,100.8333333,100.9625
FALSE,flute,127,94,100.99375,101.03125
FALSE,flute,127,95,101,101.2229167
FALSE,bass-electric,76,43,101,101.49375
FALSE,piano,98,35,101,101.125
FALSE,bass-electric,59,52,101.3333333,101.43125
FALSE,bass-electric,76,60,101.3333333,101.43125
FALSE,flute,127,98,101.3333333,101.5
FALSE,bass-electric,51,58,101.5,101.5625
FALSE,flute,127,91,101.5,101.6666667
FALSE,bass-electric,89,36,101.5,101.9625
FALSE,piano,89,35,101.5,101.61875
FALSE,piano,127,44,101.5,101.6395833
FALSE,piano,127,40,101.5,101.65
FALSE,piano,113,54,101.5,101.6666667
FALSE,piano,113,39,101.5,101.6708333
FALSE,flute,119,89,101.6666667,101.8333333
FALSE,bass-electric,52,58,101.8333333,101.9
FALSE,bass-electric,68,60,101.8333333,101.9270833
FALSE,bass-electric,59,52,101.8333333,101.9479167
FALSE,flute,109,86,101.8333333,102
FALSE,flute,119,90,101.9833333,102.0666667
FALSE,flute,127,91,102,102.3333333
FALSE,bass-electric,89,31,102,102.4520833
FALSE,piano,93,35,102,102.1083333
FALSE,bass-electric,51,55,102.3333333,102.3854167
FALSE,bass-electric,52,57,102.3333333,102.3895833
FALSE,bass-electric,48,50,102.3333333,102.4375
FALSE,bass-electric,51,59,102.3333333,102.4416667
FALSE,bass-electric,85,35,102.5,103.0354167
FALSE,piano,89,35,102.5,102.6083333
FALSE,piano,127,44,102.5,102.61875
FALSE,piano,127,40,102.5,102.6458333
FALSE,piano,113,39,102.5,102.65
FALSE,piano,107,54,102.5,102.65625
FALSE,bass-electric,59,50,102.8333333,102.9375
FALSE,bass-electric,72,55,102.8333333,102.9416667
FALSE,bass-electric,80,59,102.8333333,102.9729167
FALSE,flute,127,91,102.8333333,102.9166667
FALSE,flute,127,88,103,103.30625
FALSE,bass-electric,72,38,103,103.46875
FALSE,piano,89,35,103,103.1291667
FALSE,bass-electric,30,50,103.3333333,103.4166667
FALSE,bass-electric,55,55,103.3333333,103.4416667
FALSE,bass-electric,64,59,103.3333333,103.4625
FALSE,flute,127,91,103.3333333,103.3958333
FALSE,flute,127,91,103.5,103.6916667
FALSE,bass-electric,89,40,103.5,103.9520833
FALSE,piano,93,35,103.5,103.6145833
FALSE,piano,113,39,103.5,103.6458333
FALSE,piano,127,44,103.5,103.65
FALSE,piano,127,40,103.5,103.65
FALSE,piano,113,54,103.5,103.6770833
FALSE,bass-electric,51,55,103.8333333,103.9
FALSE,bass-electric,55,59,103.8333333,103.90625
FALSE,flute,127,91,103.8333333,103.9416667
FALSE,flute,127,88,104,104.30625
FALSE,bass-electric,72,43,104,104.55625
FALSE,piano,89,35,104,104.1041667
FALSE,bass-electric,40,50,104.3333333,104.4166667
FALSE,bass-electric,51,55,104.3333333,104.4270833
FALSE,bass-electric,62,59,104.3333333,104.4375
FALSE,flute,127,91,104.3333333,104.4583333
FALSE,flute,127,91,104.5,104.6666667
FALSE,bass-electric,80,40,104.5,105.0104167
FALSE,piano,89,35,104.5,104.625
FALSE,piano,127,44,104.5,104.6458333
FALSE,piano,127,40,104.5,104.6458333
FALSE,piano,113,54,104.5,104.6708333
FALSE,piano,107,39,104.5,104.6708333
FALSE,bass-electric,47,50,104.8333333,104.9416667
FALSE,bass-electric,56,55,104.8333333,104.9416667
FALSE,bass-electric,60,59,104.8333333,104.9520833
FALSE,flute,127,91,104.8333333,105
FALSE,flute,127,88,105,105.1666667
FALSE,bass-electric,93,38,105,105.525
FALSE,piano,89,35,105,105.1395833
FALSE,bass-electric,60,59,105.3333333,105.4166667
FALSE,bass-electric,56,50,105.3333333,105.4166667
FALSE,bass-electric,60,55,105.3333333,105.4208333
FALSE,flute,127,91,105.3333333,105.5
FALSE,bass-electric,80,35,105.5,105.875
FALSE,piano,127,44,105.5,105.625
FALSE,piano,89,35,105.5,105.6291667
FALSE,piano,113,39,105.5,105.6458333
FALSE,piano,107,54,105.5,105.65625
FALSE,piano,119,40,105.5,105.65625
FALSE,bass-electric,51,50,105.8333333,105.8958333
FALSE,bass-electric,50,59,105.8333333,105.9104167
FALSE,bass-electric,56,55,105.8333333,105.9104167
FALSE,bass-electric,127,67,105.86875,105.9833333
FALSE,bass-electric,102,36,106,106.4270833
FALSE,piano,98,35,106,106.1458333
FALSE,bass-electric,127,72,106.0729167,106.2645833
FALSE,bass-electric,89,60,106.3333333,106.4729167
FALSE,bass-electric,85,52,106.3333333,106.4729167
FALSE,bass-electric,85,58,106.3333333,106.4791667
FALSE,bass-electric,127,72,106.3583333,106.4791667
FALSE,bass-electric,98,40,106.5,106.9375
FALSE,piano,119,54,106.5,106.65625
FALSE,piano,98,35,106.5,106.6666667
FALSE,piano,119,39,106.5,106.6916667
FALSE,piano,127,44,106.5,106.7229167
FALSE,piano,127,40,106.5,106.78125
FALSE,bass-electric,127,72,106.5520833,106.6916667
FALSE,bass-electric,56,52,106.8333333,106.9479167
FALSE,bass-electric,68,60,106.8333333,106.9583333
FALSE,bass-electric,57,58,106.8333333,106.9625
FALSE,bass-electric,127,72,106.8645833,106.9895833
TRUE,violin,127,60,107,107.1666667
TRUE,violin,107,64,107,107.1666667
TRUE,violin,107,67,107,107.1666667
FALSE,bass-electric,85,43,107,107.4791667
FALSE,piano,93,35,107,107.1291667
FALSE,bass-electric,127,72,107.0666667,107.24375
FALSE,bass-electric,55,58,107.3333333,107.4479167
FALSE,bass-electric,59,60,107.3333333,107.4479167
FALSE,bass-electric,51,52,107.3333333,107.4583333
FALSE,bass-electric,127,72,107.3791667,107.4833333
FALSE,bass-electric,89,40,107.5,107.99375
FALSE,piano,85,35,107.5,107.6354167
FALSE,piano,119,54,107.5,107.65625
FALSE,piano,119,39,107.5,107.6666667
FALSE,piano,127,44,107.5,107.6708333
FALSE,piano,119,40,107.5,107.68125
FALSE,bass-electric,127,72,107.5666667,107.7291667
FALSE,bass-electric,64,60,107.8333333,107.9520833
FALSE,bass-electric,52,58,107.8333333,107.9583333
FALSE,bass-electric,56,52,107.8333333,107.9729167
FALSE,bass-electric,127,72,107.8645833,108.0770833
TRUE,violin,127,60,108,108.1666667
TRUE,violin,113,67,108,108.1666667
TRUE,violin,119,64,108,108.1666667
FALSE,bass-electric,89,36,108,108.4375
FALSE,piano,89,35,108,108.1458333
FALSE,bass-electric,127,75,108.0625,108.1083333
FALSE,bass-electric,127,76,108.1041667,108.4583333
FALSE,bass-electric,64,60,108.3333333,108.4208333
FALSE,bass-electric,62,52,108.3333333,108.43125
FALSE,bass-electric,55,58,108.3333333,108.43125
FALSE,bass-electric,93,40,108.5,108.9729167
FALSE,piano,89,35,108.5,108.6291667
FALSE,piano,113,54,108.5,108.6458333
FALSE,piano,127,44,108.5,108.65625
FALSE,piano,107,39,108.5,108.6770833
FALSE,piano,127,40,108.5,108.68125
FALSE,bass-electric,127,72,108.5416667,108.8645833
TRUE,violin,107,64,108.8333333,109
TRUE,violin,127,60,108.8333333,109
TRUE,violin,107,67,108.8333333,109
FALSE,bass-electric,64,60,108.8333333,108.9104167
FALSE,bass-electric,56,58,108.8333333,108.9270833
FALSE,bass-electric,64,52,108.8333333,108.9375
FALSE,bass-electric,89,43,109,109.5208333
FALSE,piano,93,35,109,109.0979167
FALSE,bass-electric,127,72,109.0208333,109.5770833
FALSE,bass-electric,76,60,109.3333333,109.4416667
FALSE,bass-electric,52,58,109.3333333,109.4479167
FALSE,bass-electric,56,52,109.3333333,109.4583333
FALSE,bass-electric,93,40,109.5,109.8791667
FALSE,piano,93,35,109.5,109.6041667
FALSE,piano,119,39,109.5,109.6395833
FALSE,piano,119,54,109.5,109.6458333
FALSE,piano,127,40,109.5,109.65625
FALSE,piano,127,44,109.5,109.65625
FALSE,bass-electric,127,74,109.8333333,109.9791667
FALSE,bass-electric,72,60,109.8333333,109.9166667
FALSE,bass-electric,80,52,109.8333333,109.9208333
FALSE,bass-electric,76,58,109.8333333,109.9270833
FALSE,bass-electric,89,31,110,110.4
FALSE,piano,89,35,110,110.1083333
FALSE,bass-electric,127,74,110.3166667,110.40625
FALSE,bass-electric,80,62,110.3333333,110.4583333
FALSE,bass-electric,57,53,110.3333333,110.4625
FALSE,bass-electric,76,59,110.3333333,110.46875
FALSE,bass-electric,127,74,110.49375,110.7333333
FALSE,bass-electric,102,35,110.5,110.9416667
FALSE,piano,80,35,110.5,110.59375
FALSE,piano,127,44,110.5,110.6395833
FALSE,piano,113,39,110.5,110.6395833
FALSE,piano,113,54,110.5,110.65625
FALSE,piano,127,40,110.5,110.6708333
FALSE,bass-electric,127,76,110.80625,110.9208333
FALSE,bass-electric,56,59,110.8333333,110.93125
FALSE,bass-electric,62,62,110.8333333,110.9479167
FALSE,bass-electric,51,53,110.8333333,110.9479167
TRUE,violin,107,62,111,111.1666667
TRUE,violin,98,67,111,111.1666667
TRUE,violin,119,59,111,111.1666667
FALSE,bass-electric,93,38,111,111.5104167
FALSE,piano,89,35,111,111.1083333
FALSE,bass-electric,127,70,111.0145833,111.275
FALSE,bass-electric,127,67,111.3229167,111.4270833
FALSE,bass-electric,56,59,111.3333333,111.4520833
FALSE,bass-electric,62,62,111.3333333,111.4583333
FALSE,bass-electric,47,53,111.3333333,111.4791667
FALSE,bass-electric,89,35,111.5,111.99375
FALSE,piano,127,44,111.5,111.6145833
FALSE,piano,89,35,111.5,111.61875
FALSE,piano,113,39,111.5,111.6395833
FALSE,piano,113,54,111.5,111.6458333
FALSE,piano,127,40,111.5,111.6770833
FALSE,bass-electric,127,67,111.525,111.7916667
FALSE,bass-electric,57,59,111.8333333,111.9416667
FALSE,bass-electric,50,53,111.8333333,111.9520833
FALSE,bass-electric,60,62,111.8333333,111.9520833
FALSE,bass-electric,127,64,111.8645833,111.9583333
FALSE,bass-electric,89,31,112,112.3958333
FALSE,piano,80,35,112,112.0979167
FALSE,bass-electric,127,70,112.0625,112.1666667
FALSE,bass-electric,127,71,112.1604167,112.4625
FALSE,bass-electric,62,59,112.3333333,112.4416667
FALSE,bass-electric,64,62,112.3333333,112.4583333
FALSE,bass-electric,52,53,112.3333333,112.4583333
TRUE,violin,113,59,112.5,112.6666667
TRUE,violin,98,67,112.5,112.6666667
TRUE,violin,107,62,112.5,112.6666667
FALSE,bass-electric,93,35,112.5,112.9625
FALSE,piano,76,35,112.5,112.6083333
FALSE,piano,127,44,112.5,112.6291667
FALSE,piano,119,39,112.5,112.6354167
FALSE,piano,107,54,112.5,112.65
FALSE,piano,127,40,112.5,112.6708333
FALSE,bass-electric,127,67,112.5208333,112.9166667
TRUE,violin,119,62,112.6666667,112.8333333
TRUE,violin,107,67,112.6666667,112.8333333
TRUE,violin,93,59,112.6666667,112.8333333
TRUE,violin,62,67,112.8333333,113
TRUE,violin,93,62,112.8333333,113
TRUE,violin,107,59,112.8333333,113
FALSE,bass-electric,62,59,112.8333333,112.93125
FALSE,bass-electric,76,62,112.8333333,112.9375
FALSE,bass-electric,59,53,112.8333333,112.9520833
TRUE,violin,94,67,113,113.1666667
TRUE,violin,89,59,113,113.1666667
TRUE,violin,94,62,113,113.1666667
FALSE,bass-electric,93,38,113,113.5145833
FALSE,piano,93,35,113,113.1083333
FALSE,bass-electric,127,67,113.0208333,113.65625
FALSE,bass-electric,68,59,113.3333333,113.4375
FALSE,bass-electric,57,53,113.3333333,113.4416667
FALSE,bass-electric,76,62,113.3333333,113.4416667
FALSE,bass-electric,107,35,113.5,113.78125
FALSE,piano,93,35,113.5,113.61875
FALSE,piano,127,44,113.5,113.6458333
FALSE,piano,119,39,113.5,113.65
FALSE,piano,113,54,113.5,113.6604167
FALSE,piano,127,40,113.5,113.6708333
FALSE,bass-electric,52,59,113.8333333,113.8958333
FALSE,bass-electric,76,62,113.8333333,113.9520833
FALSE,bass-electric,59,53,113.8333333,113.9625
FALSE,bass-electric,127,67,113.8791667,114
FALSE,bass-electric,127,73,113.90625,113.9479167
FALSE,bass-electric,102,36,114,114.4270833
FALSE,piano,98,35,114,114.1458333
FALSE,bass-electric,127,72,114.0770833,114.2854167
FALSE,bass-electric,85,52,114.3333333,114.4729167
FALSE,bass-electric,89,60,114.3333333,114.4729167
FALSE,bass-electric,85,58,114.3333333,114.4791667
FALSE,bass-electric,127,72,114.3479167,114.4895833
FALSE,bass-electric,98,40,114.5,114.9375
FALSE,piano,119,54,114.5,114.65625
FALSE,piano,98,35,114.5,114.6666667
FALSE,piano,119,39,114.5,114.6916667
FALSE,piano,127,44,114.5,114.7229167
FALSE,piano,127,40,114.5,114.78125
FALSE,bass-electric,127,72,114.5354167,114.6666667
FALSE,bass-electric,127,72,114.8333333,114.9729167
FALSE,bass-electric,56,52,114.8333333,114.9479167
FALSE,bass-electric,68,60,114.8333333,114.9583333
FALSE,bass-electric,57,58,114.8333333,114.9625
TRUE,violin,127,60,115,115.1666667
TRUE,violin,107,67,115,115.1666667
TRUE,violin,107,64,115,115.1666667
FALSE,bass-electric,85,43,115,115.4791667
FALSE,piano,93,35,115,115.1291667
FALSE,bass-electric,127,72,115.0416667,115.2645833
FALSE,bass-electric,55,58,115.3333333,115.4479167
FALSE,bass-electric,59,60,115.3333333,115.4479167
FALSE,bass-electric,51,52,115.3333333,115.4583333
FALSE,bass-electric,127,72,115.3583333,115.46875
FALSE,bass-electric,89,40,115.5,115.99375
FALSE,piano,85,35,115.5,115.6354167
FALSE,piano,119,54,115.5,115.65625
FALSE,piano,119,39,115.5,115.6666667
FALSE,piano,127,44,115.5,115.6708333
FALSE,piano,119,40,115.5,115.68125
FALSE,bass-electric,127,72,115.5416667,115.6875
FALSE,bass-electric,127,72,115.8333333,115.9520833
FALSE,bass-electric,64,60,115.8333333,115.9520833
FALSE,bass-electric,52,58,115.8333333,115.9583333
FALSE,bass-electric,56,52,115.8333333,115.9729167
TRUE,violin,127,60,116,116.1666667
TRUE,violin,113,67,116,116.1666667
TRUE,violin,119,64,116,116.1666667
FALSE,bass-electric,89,36,116,116.4375
FALSE,piano,89,35,116,116.1458333
FALSE,bass-electric,127,75,116.0458333,116.0875
FALSE,bass-electric,127,76,116.0833333,116.46875
FALSE,bass-electric,127,74,116.0875,116.1291667
FALSE,bass-electric,64,60,116.3333333,116.4208333
FALSE,bass-electric,62,52,116.3333333,116.43125
FALSE,bass-electric,55,58,116.3333333,116.43125
FALSE,bass-electric,93,40,116.5,116.9729167
FALSE,piano,89,35,116.5,116.6291667
FALSE,piano,113,54,116.5,116.6458333
FALSE,piano,127,44,116.5,116.65625
FALSE,piano,107,39,116.5,116.6770833
FALSE,piano,127,40,116.5,116.68125
FALSE,bass-electric,127,72,116.5104167,116.875
TRUE,violin,107,64,116.8333333,117
TRUE,violin,127,60,116.8333333,117
TRUE,violin,107,67,116.8333333,117
FALSE,bass-electric,64,60,116.8333333,116.9104167
FALSE,bass-electric,56,58,116.8333333,116.9270833
FALSE,bass-electric,64,52,116.8333333,116.9375
FALSE,bass-electric,89,43,117,117.5208333
FALSE,piano,93,35,117,117.0979167
FALSE,bass-electric,127,72,117.025,117.5875
FALSE,bass-electric,76,60,117.3333333,117.4416667
FALSE,bass-electric,52,58,117.3333333,117.4479167
FALSE,bass-electric,56,52,117.3333333,117.4583333
FALSE,bass-electric,93,40,117.5,117.8791667
FALSE,piano,93,35,117.5,117.6041667
FALSE,piano,119,39,117.5,117.6395833
FALSE,piano,119,54,117.5,117.6458333
FALSE,piano,127,44,117.5,117.65625
FALSE,piano,127,40,117.5,117.65625
FALSE,bass-electric,72,60,117.8333333,117.9166667
FALSE,bass-electric,80,52,117.8333333,117.9208333
FALSE,bass-electric,76,58,117.8333333,117.9270833
FALSE,bass-electric,127,72,117.8479167,118
TRUE,violin,94,66,118,118.3333333
TRUE,violin,94,62,118,118.3333333
TRUE,violin,94,69,118,118.3333333
FALSE,bass-electric,62,62,118,118.0770833
FALSE,bass-electric,76,60,118,118.1354167
FALSE,bass-electric,60,54,118,118.1395833
FALSE,bass-electric,93,38,118,118.5041667
FALSE,piano,89,35,118,118.1354167
FALSE,piano,127,44,118,118.1395833
FALSE,piano,127,40,118,118.15
FALSE,piano,113,39,118,118.15
FALSE,piano,113,54,118,118.15
FALSE,bass-electric,127,74,118.0770833,118.25
FALSE,bass-electric,127,74,118.5458333,118.71875
FALSE,bass-electric,127,74,118.86875,118.9833333
FALSE,bass-electric,127,74,119.05625,119.2708333
FALSE,bass-electric,127,74,119.3541667,119.5208333
FALSE,bass-electric,127,76,119.5625,119.86875
FALSE,bass-electric,127,74,119.8791667,120
FALSE,bass-electric,127,78,120.3958333,120.5625
FALSE,bass-electric,127,74,120.90625,121.0458333
FALSE,bass-electric,127,76,121.0875,121.4375
FALSE,bass-electric,127,74,121.4104167,121.9520833
FALSE,trumpet,108,61,121.8333333,122
FALSE,saxophone,113,58,121.8333333,122
FALSE,trombone,122,54,121.8333333,122
FALSE,bass-electric,127,74,121.9729167,122.0729167
FALSE,trumpet,104,62,122,122.3333333
FALSE,saxophone,113,59,122,122.3333333
FALSE,trombone,117,55,122,122.3333333
FALSE,piano,107,35,122,122.1770833
FALSE,bass-electric,127,77,122.125,122.4416667
